0.002956,5913.6,4.13962e-08,3.00272e-06,0.000143341,0.002956,5913.6,1.15028e-07,4.67325e-06,0.000163143,0.002956,5913.6,1.08249e-07,4.58854e-06,0.000162632
0.003225,6451.2,7.9553e-08,4.65685e-06,0.000186852,0.003225,6451.2,1.98964e-07,6.91795e-06,0.000209719,0.003225,6451.2,1.89052e-07,6.81438e-06,0.000209196
0.003494,6988.8,1.43994e-07,6.94452e-06,0.000237906,0.003494,6988.8,3.29763e-07,9.91808e-06,0.000263883,0.003494,6988.8,3.15763e-07,9.79448e-06,0.000263355
0.003763,7526.4,2.47867e-07,1.00173e-05,0.000296917,0.003763,7526.4,5.26665e-07,1.3831e-05,0.000326005,0.003763,7526.4,5.07481e-07,1.36867e-05,0.000325479
0.004031,8064,4.08789e-07,1.40424e-05,0.000364244,0.004031,8064,8.14263e-07,1.88266e-05,0.000396402,0.004031,8064,7.88666e-07,1.86613e-05,0.000395884
0.0043,8601.6,6.49724e-07,1.92008e-05,0.000440193,0.0043,8601.6,1.22328e-06,2.50851e-05,0.00047534,0.0043,8601.6,1.18994e-06,2.48993e-05,0.000474838
0.004569,9139.2,9.99869e-07,2.56853e-05,0.000525018,0.004569,9139.2,1.79136e-06,3.27953e-05,0.000563031,0.004569,9139.2,1.74883e-06,3.25899e-05,0.000562551
0.004838,9676.8,1.49555e-06,3.36983e-05,0.000618915,0.004838,9676.8,2.56373e-06,4.21514e-05,0.000659634,0.004838,9676.8,2.51055e-06,4.19279e-05,0.000659183
0.005106,9892,2.18107e-06,4.34488e-05,0.000722027,0.005106,9892,3.5939e-06,5.33505e-05,0.000765143,0.005106,9892,3.52858e-06,5.31111e-05,0.000764764
0.005375,9460,3.10952e-06,5.51497e-05,0.00083421,0.005375,9460,4.94413e-06,6.65877e-05,0.000879034,0.005375,9460,4.86523e-06,6.63358e-05,0.000878809
0.005644,8922.4,4.34347e-06,6.90132e-05,0.00095457,0.005644,8922.4,6.68587e-06,8.20501e-05,0.00100012,0.005644,8922.4,6.59204e-06,8.17902e-05,0.00100007
0.005913,8384.8,5.95554e-06,8.52438e-05,0.00108163,0.005913,8384.8,8.89987e-06,9.99081e-05,0.00112689,0.005913,8384.8,8.78993e-06,9.96461e-05,0.001127
0.006181,7847.2,8.02881e-06,0.000104029,0.00121379,0.006181,7847.2,1.16762e-05,0.000120308,0.00125776,0.006181,7847.2,1.15492e-05,0.000120051,0.00125804
0.00645,7309.6,1.0657e-05,0.00012553,0.00134947,0.00645,7309.6,1.51136e-05,0.000143363,0.00139116,0.00645,7309.6,1.4969e-05,0.000143119,0.0013916
0.006719,6772,1.39441e-05,0.000149876,0.00148705,0.006719,6772,1.93194e-05,0.00016915,0.00152552,0.006719,6772,1.9157e-05,0.000168927,0.00152612
0.006988,6234.4,1.80043e-05,0.000177154,0.00162495,0.006988,6234.4,2.44074e-05,0.000197698,0.0016593,0.006988,6234.4,2.42277e-05,0.000197506,0.00166004
0.007256,5696.8,2.29605e-05,0.000207401,0.00176158,0.007256,5696.8,3.04974e-05,0.000228989,0.00179098,0.007256,5696.8,3.03013e-05,0.000228837,0.00179186
0.007525,5159.2,2.89433e-05,0.000240605,0.00189542,0.007525,5159.2,3.77126e-05,0.000262952,0.0019191,0.007525,5159.2,3.75018e-05,0.000262847,0.0019201
0.007794,4621.6,3.60893e-05,0.000276693,0.00202498,0.007794,4621.6,4.61774e-05,0.000299457,0.00204223,0.007794,4621.6,4.59544e-05,0.00029941,0.00204334
0.008063,4084,4.45381e-05,0.000315531,0.0021488,0.008063,4084,5.60149e-05,0.00033832,0.00215902,0.008063,4084,5.57829e-05,0.000338337,0.00216023
0.008331,3546.4,5.44304e-05,0.000356922,0.00226551,0.008331,3546.4,6.73436e-05,0.000379298,0.00226819,0.008331,3546.4,6.71068e-05,0.000379387,0.00226948
0.0086,3008.8,6.5904e-05,0.000400607,0.00237382,0.0086,3008.8,8.02742e-05,0.000422092,0.00236851,0.0086,3008.8,8.00374e-05,0.000422258,0.00236987
0.008869,2471.2,7.90906e-05,0.000446262,0.00247249,0.008869,2471.2,9.49059e-05,0.000466349,0.00245886,0.008869,2471.2,9.46748e-05,0.000466596,0.00246027
0.009138,1933.6,9.41118e-05,0.000493505,0.00256038,0.009138,1933.6,0.000111322,0.000511667,0.00253819,0.009138,1933.6,0.000111104,0.000511998,0.00253964
0.009406,1396,0.000111075,0.000541896,0.00263646,0.009406,1396,0.000129589,0.000557598,0.00260555,0.009406,1396,0.000129389,0.000558012,0.00260702
0.009675,858.4,0.000130068,0.000590944,0.00269975,0.009675,858.4,0.000149746,0.000603651,0.00266007,0.009675,858.4,0.000149574,0.000604148,0.00266155
0.009944,320.8,0.000151156,0.00064011,0.00274942,0.009944,320.8,0.00017181,0.000649305,0.00270098,0.009944,320.8,0.000171673,0.000649881,0.00270245
0.010213,0,0.000174376,0.000688821,0.00278469,0.010213,0,0.000195765,0.000694012,0.0027277,0.010213,0,0.000195672,0.000694663,0.00272912
0.010482,0,0.000199732,0.000736468,0.00280508,0.010482,0,0.000221561,0.000737206,0.00274,0.010482,0,0.000221521,0.000737925,0.00274132
0.010751,0,0.000227195,0.000782427,0.00281057,0.010751,0,0.000249114,0.000778313,0.00273804,0.010751,0,0.000249134,0.00077909,0.00273925
0.011019,0,0.00025669,0.000826059,0.00280147,0.011019,0,0.000278299,0.000816764,0.00272221,0.011019,0,0.000278387,0.000817589,0.0027233
0.011288,0,0.000288104,0.000866731,0.0027782,0.011288,0,0.00030895,0.000852004,0.00269294,0.011288,0,0.000309114,0.000852864,0.00269391
0.011557,0,0.000321275,0.000903826,0.00274122,0.011557,0,0.000340861,0.000883502,0.00265077,0.011557,0,0.000341108,0.000884383,0.0026516
0.011826,0,0.000355993,0.000936752,0.00269111,0.011826,0,0.000373782,0.000910762,0.00259625,0.011826,0,0.000374118,0.00091165,0.00259696
0.012095,0,0.000392001,0.000964958,0.00262846,0.012095,0,0.000407425,0.000933334,0.00253003,0.012095,0,0.000407852,0.000934212,0.0025306
0.012363,0,0.000428991,0.000987942,0.00255395,0.012363,0,0.000441458,0.000950816,0.00245278,0.012363,0,0.00044198,0.00095167,0.00245321
0.012632,0,0.000466606,0.00100526,0.0024683,0.012632,0,0.000475515,0.000962869,0.00236521,0.012632,0,0.000476131,0.000963683,0.0023655
0.012901,0,0.000504446,0.00101654,0.00237226,0.012901,0,0.000509193,0.000969216,0.00226806,0.012901,0,0.000509903,0.000969976,0.00226821
0.01317,0,0.000542065,0.00102147,0.00226662,0.01317,0,0.00054206,0.00096965,0.00216209,0.01317,0,0.000542861,0.000970342,0.00216211
0.013439,0,0.00057898,0.00101984,0.00215217,0.013439,0,0.000573661,0.000964036,0.00204808,0.013439,0,0.000574547,0.000964647,0.00204797
0.013707,0,0.000614674,0.00101151,0.00202974,0.013707,0,0.00060352,0.000952312,0.00192684,0.013707,0,0.000604482,0.000952832,0.0019266
0.013976,0,0.000648601,0.000996428,0.00190015,0.013976,0,0.00063115,0.00093449,0.00179914,0.013976,0,0.000632178,0.00093491,0.00179879
0.014245,0,0.0006802,0.000974625,0.00176424,0.014245,0,0.000656056,0.000910655,0.00166578,0.014245,0,0.000657139,0.000910967,0.00166532
0.014514,0,0.000708893,0.00094622,0.00162282,0.014514,0,0.00067775,0.000880959,0.00152755,0.014514,0,0.000678873,0.00088116,0.00152698
0.014783,0,0.000734103,0.000911415,0.00147672,0.014783,0,0.000695751,0.000845622,0.00138523,0.014783,0,0.000696898,0.00084571,0.00138456
0.015051,0,0.000755259,0.000870484,0.00132672,0.015051,0,0.0007096,0.000804924,0.00123957,0.015051,0,0.000710753,0.000804898,0.00123881
0.01532,0,0.000771808,0.000823777,0.00117362,0.01532,0,0.000718862,0.000759199,0.00109133,0.01532,0,0.000720002,0.000759063,0.00109048
0.015589,0,0.000783221,0.000771703,0.00101818,0.015589,0,0.000723141,0.000708829,0.000941222,0.015589,0,0.000724247,0.000708587,0.00094029
0.015858,0,0.000789009,0.000714728,0.000861144,0.015858,0,0.000722081,0.000654237,0.00078996,0.015858,0,0.000723132,0.000653895,0.000788955
0.016127,0,0.000788729,0.000653364,0.000703225,0.016127,0,0.000715379,0.000595876,0.000638222,0.016127,0,0.000716355,0.000595443,0.000637151
0.016395,0,0.000781996,0.000588157,0.000545115,0.016395,0,0.00070279,0.000534227,0.000486665,0.016395,0,0.000703669,0.000533713,0.000485534
0.016664,0,0.00076849,0.00051968,0.000387481,0.016664,0,0.000684132,0.000469784,0.000335919,0.016664,0,0.000684893,0.000469199,0.000334734
0.016933,0,0.000747964,0.000448519,0.000230959,0.016933,0,0.000659293,0.000403049,0.000186587,0.016933,0,0.000659917,0.000402406,0.000185355
0.017202,0,0.000720255,0.000375268,7.61589e-05,0.017202,0,0.000628233,0.000334526,3.92463e-05,0.017202,0,0.000628703,0.000333837,3.79736e-05
0.017471,0,0.000685287,0.00030051,-7.63359e-05,0.017471,0,0.000590992,0.000264711,-0.000105554,0.017471,0,0.00059129,0.000263988,-0.000106861
0.017739,0,0.000643074,0.00022482,-0.000225971,0.017739,0,0.000547684,0.000194084,-0.000247294,0.017739,0,0.000547797,0.00019334,-0.000248628
0.018008,0,0.000593728,0.000148744,-0.000372218,0.018008,0,0.000498506,0.00012311,-0.00038548,0.018008,0,0.000498423,0.000122356,-0.000386835
0.018277,0,0.000537459,7.28001e-05,-0.000514578,0.018277,0,0.000443733,5.22249e-05,-0.000519647,0.018277,0,0.000443445,5.14707e-05,-0.000521017
0.018546,0,0.000474574,-2.53244e-06,-0.000652576,0.018546,0,0.000383716,-1.81625e-05,-0.000649361,0.018546,0,0.000383219,-1.89074e-05,-0.000650737
0.018815,0,0.000405475,-7.68164e-05,-0.000785767,0.018815,0,0.000318881,-8.76756e-05,-0.000774212,0.018815,0,0.000318172,-8.84038e-05,-0.000775588
0.019083,0,0.000330659,-0.000149661,-0.000913732,0.019083,0,0.000249723,-0.000155972,-0.000893823,0.019083,0,0.000248804,-0.000156678,-0.000895193
0.019352,0,0.000250712,-0.000220726,-0.00103608,0.019352,0,0.000176801,-0.000222745,-0.00100785,0.019352,0,0.000175678,-0.000223424,-0.0010092
0.019621,0,0.000166301,-0.000289718,-0.00115244,0.019621,0,0.000100729,-0.000287722,-0.00111596,0.019621,0,9.94116e-05,-0.000288372,-0.00111729
0.01989,0,7.81672e-05,-0.000356396,-0.00126249,0.01989,0,2.21756e-05,-0.000350666,-0.00121788,0.01989,0,2.06754e-05,-0.000351288,-0.00121918
0.020159,0,-1.28827e-05,-0.000420565,-0.00136592,0.020159,0,-5.81543e-05,-0.000411372,-0.00131334,0.020159,0,-5.98208e-05,-0.000411968,-0.00131461
0.020427,0,-0.000105988,-0.000482075,-0.00146244,0.020427,0,-0.000139521,-0.000469668,-0.00140211,0.020427,0,-0.000141335,-0.000470241,-0.00140334
0.020696,0,-0.000200243,-0.000540818,-0.00155182,0.020696,0,-0.000221165,-0.000525405,-0.00148401,0.020696,0,-0.000223104,-0.00052596,-0.00148518
0.020965,0,-0.000294715,-0.000596719,-0.00163384,0.020965,0,-0.000302311,-0.00057846,-0.00155886,0.020965,0,-0.000304351,-0.000579005,-0.00155997
0.021234,0,-0.00038845,-0.000649733,-0.00170833,0.021234,0,-0.000382187,-0.000628731,-0.00162652,0.021234,0,-0.0003843,-0.000629272,-0.00162757
0.021503,0,-0.000480492,-0.000699839,-0.00177512,0.021503,0,-0.000460024,-0.000676129,-0.0016869,0.021503,0,-0.000462184,-0.000676674,-0.00168788
0.021771,0,-0.000569894,-0.000747031,-0.00183412,0.021771,0,-0.000535076,-0.000720578,-0.00173993,0.021771,0,-0.000537253,-0.000721135,-0.00174084
0.02204,0,-0.000655733,-0.00079131,-0.00188524,0.02204,0,-0.000606625,-0.000762007,-0.00178557,0.02204,0,-0.000608789,-0.000762586,-0.00178639
0.022309,0,-0.00073712,-0.000832681,-0.00192844,0.022309,0,-0.000673989,-0.000800349,-0.00182381,0.022309,0,-0.000676111,-0.000800957,-0.00182455
0.022578,0,-0.000813216,-0.000871144,-0.00196373,0.022578,0,-0.000736535,-0.000835538,-0.00185467,0.022578,0,-0.000738585,-0.000836182,-0.00185533
0.022847,0,-0.000883243,-0.000906686,-0.00199112,0.022847,0,-0.000793684,-0.000867502,-0.00187822,0.022847,0,-0.000795634,-0.000868188,-0.00187878
0.023115,0,-0.000946494,-0.000939279,-0.0020107,0.023115,0,-0.000844919,-0.000896164,-0.00189452,0.023115,0,-0.000846742,-0.000896895,-0.00189499
0.023384,0,-0.00100234,-0.000968872,-0.00202255,0.023384,0,-0.00088979,-0.000921438,-0.00190369,0.023384,0,-0.000891461,-0.000922216,-0.00190407
0.023653,0,-0.00105025,-0.000995391,-0.00202683,0.023653,0,-0.000927922,-0.000943227,-0.00190587,0.023653,0,-0.000929418,-0.000944053,-0.00190616
0.023922,0,-0.00108979,-0.00101873,-0.00202369,0.023922,0,-0.000959013,-0.000961429,-0.00190121,0.023922,0,-0.000960316,-0.000962299,-0.00190142
0.024191,0,-0.0011206,-0.00103876,-0.00201333,0.024191,0,-0.000982842,-0.000975928,-0.0018899,0.024191,0,-0.000983936,-0.000976837,-0.00189003
0.024459,0,-0.00114247,-0.00105533,-0.00199599,0.024459,0,-0.00099927,-0.000986601,-0.00187213,0.024459,0,-0.00100014,-0.000987542,-0.00187218
0.024728,0,-0.00115525,-0.00106824,-0.00197191,0.024728,0,-0.00100824,-0.000993321,-0.00184813,0.024728,0,-0.00100887,-0.000994283,-0.00184811
0.024997,0,-0.00115893,-0.00107729,-0.00194137,0.024997,0,-0.00100976,-0.000995956,-0.00181813,0.024997,0,-0.00101016,-0.000996925,-0.00181804
0.025266,0,-0.00115359,-0.00108225,-0.00190466,0.025266,0,-0.00100393,-0.000994373,-0.00178237,0.025266,0,-0.00100409,-0.000995335,-0.00178222
0.025535,0,-0.00113942,-0.00108287,-0.00186207,0.025535,0,-0.000990927,-0.000988444,-0.0017411,0.025535,0,-0.00099085,-0.000989381,-0.00174091
0.025803,0,-0.00111669,-0.00107891,-0.00181393,0.025803,0,-0.000970984,-0.00097805,-0.00169459,0.025803,0,-0.000970674,-0.000978944,-0.00169435
0.026072,0,-0.00108578,-0.00107011,-0.00176056,0.026072,0,-0.000944404,-0.000963085,-0.0016431,0.026072,0,-0.000943871,-0.000963915,-0.00164283
0.026341,0,-0.00104713,-0.00105623,-0.00170228,0.026341,0,-0.000911549,-0.00094346,-0.00158689,0.026341,0,-0.000910804,-0.000944205,-0.00158659
0.02661,0,-0.00100127,-0.00103704,-0.00163941,0.02661,0,-0.000872832,-0.000919109,-0.00152623,0.02661,0,-0.00087189,-0.000919748,-0.00152591
0.026879,0,-0.00094879,-0.00101235,-0.00157226,0.026879,0,-0.000828711,-0.000889995,-0.00146137,0.026879,0,-0.000827588,-0.000890507,-0.00146104
0.027147,0,-0.000890329,-0.000981974,-0.00150115,0.027147,0,-0.000779679,-0.000856114,-0.00139258,0.027147,0,-0.000778396,-0.000856477,-0.00139224
0.027416,0,-0.00082657,-0.000945798,-0.00142635,0.027416,0,-0.000726263,-0.000817496,-0.00132009,0.027416,0,-0.000724839,-0.000817691,-0.00131975
0.027685,0,-0.000758228,-0.000903742,-0.00134815,0.027685,0,-0.000669007,-0.000774214,-0.00124414,0.027685,0,-0.000667464,-0.000774225,-0.0012438
0.027954,0,-0.000686035,-0.000855792,-0.0012668,0.027954,0,-0.000608473,-0.000726386,-0.00116497,0.027954,0,-0.000606834,-0.000726196,-0.00116464
0.028223,0,-0.000610733,-0.000801995,-0.00118254,0.028223,0,-0.000545228,-0.000674173,-0.0010828,0.028223,0,-0.000543515,-0.000673771,-0.00108246
0.028491,0,-0.000533064,-0.00074247,-0.00109559,0.028491,0,-0.000479839,-0.000617787,-0.000997823,0.028491,0,-0.000478076,-0.000617163,-0.000997493
0.02876,0,-0.000453753,-0.000677408,-0.00100613,0.02876,0,-0.000412869,-0.000557485,-0.000910251,0.02876,0,-0.000411077,-0.000556635,-0.000909921
0.029029,0,-0.000373508,-0.000607082,-0.00091434,0.029029,0,-0.000344865,-0.000493576,-0.000820271,0.029029,0,-0.000343065,-0.000492498,-0.000819938
0.029298,0,-0.000293004,-0.000531837,-0.000820369,0.029298,0,-0.000276356,-0.000426414,-0.000728067,0.029298,0,-0.000274568,-0.000425111,-0.000727724
0.029567,0,-0.000212881,-0.000452101,-0.000724345,0.029567,0,-0.000207851,-0.000356398,-0.000633814,0.029567,0,-0.000206092,-0.000354877,-0.000633454
0.029835,0,-0.000133735,-0.000368373,-0.000626383,0.029835,0,-0.000139828,-0.000283968,-0.000537684,0.029835,0,-0.000138115,-0.000282241,-0.000537298
0.030104,0,-5.61118e-05,-0.000281227,-0.000526582,0.030104,0,-7.27382e-05,-0.000209603,-0.000439848,0.030104,0,-7.10834e-05,-0.000207685,-0.000439425
0.030373,0,1.9493e-05,-0.0001913,-0.000425031,0.030373,0,-6.99645e-06,-0.000133814,-0.000340475,0.030373,0,-5.41248e-06,-0.000131724,-0.000340003
0.030642,0,9.26391e-05,-9.92873e-05,-0.000321811,0.030642,0,5.70154e-05,-5.71368e-05,-0.000239737,0.030642,0,5.85192e-05,-5.49e-05,-0.000239205
0.030911,0,0.000162942,-5.93516e-06,-0.000217003,0.030911,0,0.000118952,1.98698e-05,-0.000137813,0.030911,0,0.000120369,2.22273e-05,-0.000137207
0.031179,0,0.000230074,8.79718e-05,-0.000110691,0.031179,0,0.000178505,9.66354e-05,-3.48899e-05,0.031179,0,0.00017983,9.90838e-05,-3.41964e-05
0.031448,0,0.000293759,0.00018162,-2.96474e-06,0.031448,0,0.000235403,0.000172583,6.8836e-05,0.031448,0,0.000236632,0.000175091,6.96304e-05
0.031717,0,0.000353778,0.000274182,0.00010607,0.031717,0,0.000289408,0.000247139,0.000173153,0.031717,0,0.000290541,0.000249671,0.000174062
0.031986,0,0.000409959,0.000364823,0.000216291,0.031986,0,0.00034032,0.000319737,0.000277835,0.031986,0,0.000341357,0.000322259,0.00027887
0.032255,0,0.000462174,0.000452721,0.00032755,0.032255,0,0.000387969,0.00038983,0.000382635,0.032255,0,0.000388912,0.000392306,0.000383807
0.032523,0,0.00051034,0.000537077,0.000439673,0.032523,0,0.000432217,0.000456895,0.000487287,0.032523,0,0.00043307,0.00045929,0.000488608
0.032792,0,0.000554407,0.000617128,0.00055245,0.032792,0,0.000472956,0.000520441,0.000591504,0.032792,0,0.000473722,0.000522721,0.000592981
0.033061,0,0.000594359,0.000692158,0.000665637,0.033061,0,0.000510103,0.000580016,0.000694974,0.033061,0,0.000510788,0.000582149,0.000696613
0.03333,0,0.000630204,0.000761513,0.000778948,0.03333,0,0.0005436,0.000635215,0.000797363,0.03333,0,0.000544208,0.000637169,0.000799168
0.033599,0,0.000661971,0.000824611,0.000892056,0.033599,0,0.000573411,0.000685679,0.000898312,0.033599,0,0.000573946,0.000687428,0.000900284
0.033867,0,0.000689704,0.00088095,0.00100459,0.033867,0,0.000599518,0.000731106,0.000997438,0.033867,0,0.000599985,0.000732628,0.000999576
0.034136,0,0.00071346,0.000930118,0.00111613,0.034136,0,0.000621923,0.000771254,0.00109434,0.034136,0,0.000622325,0.000772528,0.00109664
0.034405,0,0.000733301,0.000971799,0.00122621,0.034405,0,0.000640639,0.000805939,0.00118859,0.034405,0,0.000640981,0.00080695,0.00119104
0.034674,0,0.000749293,0.00100578,0.00133434,0.034674,0,0.000655698,0.000835039,0.00127974,0.034674,0,0.00065598,0.000835778,0.00128233
0.034943,0,0.000761503,0.00103193,0.00143996,0.034943,0,0.000667139,0.000858496,0.00136733,0.034943,0,0.000667364,0.000858958,0.00137005
0.035211,0,0.000769994,0.00105027,0.0015425,0.035211,0,0.000675016,0.000876312,0.0014509,0.035211,0,0.000675182,0.000876497,0.00145373
0.03548,0,0.000774827,0.00106087,0.00164133,0.03548,0,0.00067939,0.00088855,0.00152996,0.03548,0,0.000679497,0.000888463,0.00153288
0.035749,0,0.00077606,0.00106393,0.00173581,0.035749,0,0.000680333,0.00089533,0.00160402,0.035749,0,0.000680379,0.000894981,0.001607
0.036018,0,0.000773748,0.00105973,0.00182527,0.036018,0,0.000677926,0.000896825,0.0016726,0.036018,0,0.000677908,0.000896229,0.00167562
0.036287,0,0.00076794,0.00104866,0.00190904,0.036287,0,0.00067226,0.000893255,0.00173522,0.036287,0,0.000672173,0.000892432,0.00173825
0.036555,0,0.000758689,0.00103115,0.00198642,0.036555,0,0.000663433,0.000884887,0.0017914,0.036555,0,0.000663273,0.000883859,0.00179442
0.036824,0,0.000746045,0.00100774,0.00205673,0.036824,0,0.000651555,0.000872021,0.0018407,0.036824,0,0.000651317,0.000870816,0.00184367
0.037093,0,0.000730064,0.000979006,0.0021193,0.037093,0,0.000636744,0.000854991,0.00188268,0.037093,0,0.000636423,0.000853637,0.00188557
0.037362,0,0.00071081,0.000945561,0.00217347,0.037362,0,0.000619131,0.000834155,0.00191694,0.037362,0,0.000618722,0.000832684,0.00191971
0.037631,0,0.000688358,0.000908064,0.00221862,0.037631,0,0.000598856,0.000809885,0.0019431,0.037631,0,0.000598354,0.00080833,0.00194572
0.037899,0,0.000662794,0.000867187,0.00225414,0.037899,0,0.000576072,0.000782567,0.00196082,0.037899,0,0.000575473,0.00078096,0.00196326
0.038168,0,0.000634224,0.000823608,0.00227952,0.038168,0,0.000550943,0.000752588,0.00196981,0.038168,0,0.000550245,0.000750963,0.00197204
0.038437,0,0.000602775,0.000777993,0.00229425,0.038437,0,0.000523647,0.000720331,0.00196983,0.038437,0,0.000522847,0.00071872,0.00197182
0.038706,0,0.000568598,0.000730991,0.00229792,0.038706,0,0.000494371,0.000686169,0.00196068,0.038706,0,0.000493471,0.000684604,0.0019624
0.038975,0,0.000531867,0.000683212,0.00229017,0.038975,0,0.000463319,0.000650462,0.00194223,0.038975,0,0.000462319,0.000648969,0.00194364
0.039243,0,0.000492788,0.000635225,0.00227075,0.039243,0,0.000430702,0.000613545,0.00191438,0.039243,0,0.000429607,0.000612151,0.00191547
0.039512,0,0.000451594,0.00058754,0.00223946,0.039512,0,0.000396746,0.000575731,0.00187712,0.039512,0,0.000395561,0.000574456,0.00187788
0.039781,0,0.000408547,0.000540606,0.0021962,0.039781,0,0.000361682,0.0005373,0.0018305,0.039781,0,0.000360416,0.000536164,0.00183089
0.04005,0,0.00036394,0.000494803,0.00214098,0.04005,0,0.000325754,0.000498504,0.00177462,0.04005,0,0.000324417,0.000497519,0.00177463
0.040319,0,0.000318092,0.000450432,0.00207388,0.040319,0,0.000289209,0.000459558,0.00170965,0.040319,0,0.000287814,0.000458734,0.00170928
0.040587,0,0.000271346,0.000407719,0.00199509,0.040587,0,0.0002523,0.000420643,0.00163582,0.040587,0,0.000250861,0.000419984,0.00163507
0.040856,0,0.00022407,0.000366811,0.00190489,0.040856,0,0.000215282,0.000381905,0.00155345,0.040856,0,0.000213815,0.00038141,0.0015523
0.041125,0,0.000176648,0.000327774,0.00180367,0.041125,0,0.000178409,0.000343455,0.00146288,0.041125,0,0.000176932,0.000343119,0.00146134
0.041394,0,0.000129478,0.000290601,0.00169189,0.041394,0,0.000141932,0.000305369,0.00136454,0.041394,0,0.000140464,0.000305184,0.00136262
0.041663,0,8.29631e-05,0.000255212,0.00157012,0.041663,0,0.000106095,0.000267696,0.0012589,0.041663,0,0.000104655,0.000267647,0.00125661
0.041931,0,3.75106e-05,0.000221464,0.001439,0.041931,0,7.11316e-05,0.000230455,0.0011465,0.041931,0,6.97422e-05,0.000230524,0.00114386
0.0422,0,-6.47937e-06,0.000189155,0.00129925,0.0422,0,3.72651e-05,0.000193639,0.00102792,0.0422,0,3.59462e-05,0.000193807,0.00102494
0.042469,0,-4.86189e-05,0.000158038,0.00115168,0.042469,0,4.70164e-06,0.000157224,0.000903776,0.042469,0,3.47371e-06,0.000157466,0.000900474
0.042738,0,-8.85397e-05,0.000127826,0.000997126,0.042738,0,-2.63709e-05,0.000121167,0.000774732,0.042738,0,-2.74882e-05,0.00012146,0.000771137
0.043007,0,-0.0001259,9.8205e-05,0.000836514,0.043007,0,-5.57858e-05,8.54171e-05,0.000641485,0.043007,0,-5.67741e-05,8.57326e-05,0.000637625
0.043275,0,-0.000160393,6.88477e-05,0.000670799,0.043275,0,-8.34003e-05,4.99139e-05,0.000504762,0.043275,0,-8.42429e-05,5.02256e-05,0.000500665
0.043544,0,-0.000191749,3.9422e-05,0.000500974,0.043544,0,-0.000109097,1.4597e-05,0.00036531,0.043544,0,-0.00010978,1.4878e-05,0.000361007
0.043813,0,-0.000219749,9.60405e-06,0.000328063,0.043813,0,-0.000132787,-2.05914e-05,0.000223893,0.043813,0,-0.000133298,-2.03672e-05,0.000219417
0.044082,0,-0.000244222,-2.09102e-05,0.000153103,0.044082,0,-0.00015441,-5.57017e-05,8.12863e-05,0.044082,0,-0.000154739,-5.55588e-05,7.66709e-05
0.044351,0,-0.000265055,-5.23945e-05,-2.28603e-05,0.044351,0,-0.000173935,-9.07726e-05,-6.17303e-05,0.044351,0,-0.000174077,-9.07334e-05,-6.64509e-05
0.044619,0,-0.000282193,-8.50828e-05,-0.000198782,0.044619,0,-0.000191362,-0.000125828,-0.000204378,0.044619,0,-0.000191315,-0.000125912,-0.000209169
0.044888,0,-0.000295643,-0.00011916,-0.000373629,0.044888,0,-0.000206719,-0.000160873,-0.000345885,0.044888,0,-0.000206485,-0.000161096,-0.000350713
0.045157,0,-0.000305475,-0.000154755,-0.00054639,0.045157,0,-0.000220066,-0.000195892,-0.000485491,0.045157,0,-0.000219649,-0.000196268,-0.000490322
0.045426,0,-0.000311822,-0.000191935,-0.000716079,0.045426,0,-0.000231489,-0.000230849,-0.000622454,0.045426,0,-0.000230898,-0.000231384,-0.000627255
